date,floor_eth,floor_usd,eth_usd,floor_punk_index,active_asks,source
2018-07-29,0.1,46.64,466.41922911559277,1912,1099,onchain-orderbook
2018-07-30,0.1,45.8,457.9593895317416,1912,1099,onchain-carried
2018-07-31,0.1,45.8,457.9593895317416,1912,1115,onchain-orderbook
2018-08-01,0.1,43.24,432.44389661936293,1912,1115,onchain-carried
2018-08-02,0.1,42.43,424.2574672526278,9142,1114,onchain-orderbook
2018-08-03,0.1,41.1,410.954378120633,9142,1122,onchain-orderbook
2018-08-04,0.1,41.7,416.95744969159256,9142,1122,onchain-carried
2018-08-05,0.1,40.93,409.32308847476355,9142,1122,onchain-carried
2018-08-06,0.1,40.49,404.86178625560126,9142,1121,onchain-orderbook
2018-08-07,0.1,37.94,379.44312085084914,9142,1121,onchain-orderbook
2018-08-08,0.1,35.41,354.12524248782523,9142,1121,onchain-carried
2018-08-09,0.1,36.45,364.48916115928165,9142,1121,onchain-carried
2018-08-10,0.1,33.31,333.07577626275935,9142,1120,onchain-orderbook
2018-08-11,0.1,32.32,323.20018032968386,9142,1120,onchain-carried
2018-08-12,0.1,31.99,319.86566639625414,9142,1119,onchain-orderbook
2018-08-13,0.1,31.99,319.86566639625414,9142,1118,onchain-orderbook
2018-08-14,0.1,28.44,284.39581679123916,9142,1117,onchain-orderbook
2018-08-15,0.1,28.06,280.6065280187266,9780,1106,onchain-orderbook
2018-08-16,0.1,28.63,286.3202214369417,9780,1105,onchain-orderbook
2018-08-17,0.1,31.39,313.9070584655633,8288,1105,onchain-orderbook
2018-08-18,0.1,29.46,294.60240451947163,8288,1103,onchain-orderbook
2018-08-19,0.1,29.94,299.35268126616876,8288,1104,onchain-orderbook
2018-08-20,0.1,27.25,272.5041282007515,8288,1104,onchain-orderbook
2018-08-21,0.1,27.25,272.5041282007515,8288,1104,onchain-orderbook
2018-08-22,0.1,27.95,279.54524807475684,8288,1102,onchain-orderbook
2018-08-23,0.1,27.23,272.33783438758024,8288,1102,onchain-carried
2018-08-24,0.1,27.58,275.79238956996056,8288,1102,onchain-orderbook
2018-08-25,0.1,28.18,281.80128133740266,8288,1102,onchain-carried
2018-08-26,0.1,27.73,277.30138430722604,8288,1097,onchain-orderbook
2018-08-27,0.1,27.42,274.2340976445292,8288,1103,onchain-orderbook
2018-08-28,0.1,28.73,287.27840392608823,8288,1102,onchain-orderbook
2018-08-29,0.1,29.55,295.5007857933278,8288,1102,onchain-orderbook
2018-08-30,0.1,28.91,289.121483052278,8288,1102,onchain-carried
2018-08-31,0.1,28.22,282.22317870221497,8288,1102,onchain-carried
2018-09-01,0.1,29.56,295.6461617616964,6335,1095,onchain-orderbook
2018-09-02,0.1,29.46,294.5856884801363,6335,1094,onchain-orderbook
2018-09-03,0.1,28.91,289.0662976223425,6335,1097,onchain-orderbook
2018-09-04,0.1,28.55,285.4857566471215,6335,1097,onchain-orderbook
2018-09-05,0.1,22.9,228.9617912829557,6335,1098,onchain-orderbook
2018-09-06,0.1,22.96,229.58380022781415,6335,1098,onchain-orderbook
2018-09-07,0.1,21.55,215.46419238392897,6335,1097,onchain-orderbook
2018-09-08,0.1,21.55,215.46419238392897,6335,1097,onchain-carried
2018-09-09,0.1,19.69,196.94595461496522,6335,1098,onchain-orderbook
2018-09-10,0.1,19.7,197.03155592006055,6335,1098,onchain-carried
2018-09-11,0.11,21.67,197.02166615021105,2457,1100,onchain-orderbook
2018-09-12,0.11,20.31,184.67071891390327,2457,1101,onchain-orderbook
2018-09-13,0.11,23.4,212.74581078704247,2457,1101,onchain-carried
2018-09-14,0.11,23.26,211.46114470100466,2457,1099,onchain-orderbook
2018-09-15,0.11,24.54,223.10565474610493,2457,1099,onchain-carried
2018-09-16,0.11,24.4,221.85875949649983,2457,1098,onchain-orderbook
2018-09-17,0.11,21.65,196.81861368020944,2457,1097,onchain-orderbook
2018-09-18,0.11,23.12,210.15069647518163,2457,1097,onchain-carried
2018-09-19,0.11,22.97,208.83491705173932,2457,1097,onchain-carried
2018-09-20,0.11,24.59,223.52103469035666,2457,1095,onchain-orderbook
2018-09-21,0.11,27.14,246.74473331000934,2457,1090,onchain-orderbook
2018-09-22,0.11,26.52,241.10173861947337,2457,1085,onchain-orderbook
2018-09-23,0.11,26.81,243.75935064686755,2457,1085,onchain-carried
2018-09-24,0.11,26.81,243.75935064686755,2457,1085,onchain-carried
2018-09-25,0.11,24.74,224.8927115166688,2457,1085,onchain-carried
2018-09-26,0.11,23.68,215.2797158906072,2457,1083,onchain-orderbook
2018-09-27,0.11,25.25,229.50065083671004,2457,1082,onchain-orderbook
2018-09-28,0.11,24.41,221.91541502359854,2457,1083,onchain-orderbook
2018-09-29,0.11,25.45,231.36058285669557,2457,1082,onchain-orderbook
2018-09-30,0.11,25.67,233.37037739495233,2457,1082,onchain-orderbook
2018-10-01,0.11,25.38,230.73023136749504,2457,1083,onchain-orderbook
2018-10-02,0.11,24.96,226.89537452848637,2457,1075,onchain-orderbook
2018-10-03,0.11,24.26,220.57975078230487,2457,1074,onchain-orderbook
2018-10-04,0.11,24.45,222.2411820752631,2457,1071,onchain-orderbook
2018-10-05,0.11,25.06,227.82611727788182,2457,1071,onchain-orderbook
2018-10-06,0.11,25.06,227.82611727788182,2457,1069,onchain-orderbook
2018-10-07,0.11,24.76,225.07353623261605,2457,1071,onchain-orderbook
2018-10-08,0.11,25.25,229.56215438027027,2457,1077,onchain-orderbook
2018-10-09,0.11,25.25,229.56215438027027,2457,1076,onchain-orderbook
2018-10-10,0.11,24.82,225.66201617746165,2457,1076,onchain-carried
2018-10-11,0.12,22.99,191.60713355708012,2595,1065,onchain-orderbook
2018-10-12,0.13,24.91,191.60713355708012,2102,1054,onchain-orderbook
2018-10-13,0.13,25.58,196.76997966311853,2102,1054,onchain-carried
2018-10-14,0.13,26.14,201.07581242623726,2102,1054,onchain-orderbook
2018-10-15,0.13,25.45,195.7890541572952,2102,1054,onchain-carried
2018-10-16,0.13,27.47,211.34197468475026,2102,1054,onchain-carried
2018-10-17,0.13,27.46,211.20758485097016,2102,1054,onchain-carried
2018-10-18,0.135,27.57,204.24118664408405,3783,1053,onchain-orderbook
2018-10-19,0.135,27.57,204.24118664408405,3783,1053,onchain-carried
2018-10-20,0.135,27.54,203.96308123908906,3783,1051,onchain-orderbook
2018-10-21,0.135,27.93,206.87472670398182,3783,1051,onchain-carried
2018-10-22,0.135,27.82,206.10784306268934,3783,1051,onchain-carried
2018-10-23,0.135,27.69,205.12384897986476,3783,1051,onchain-orderbook
2018-10-24,0.135,27.48,203.56810304965433,3783,1050,onchain-orderbook
2018-10-25,0.135,27.34,202.51675529059494,3783,1047,onchain-orderbook
2018-10-26,0.14,28.51,203.62018998877284,4392,1047,onchain-orderbook
2018-10-27,0.14,28.51,203.62018998877284,4392,1049,onchain-orderbook
2018-10-28,0.13,26.42,203.23193008227867,3239,1069,onchain-orderbook
2018-10-29,0.13,25.45,195.79225996193657,3239,1068,onchain-orderbook
2018-10-30,0.13,25.64,197.2457441812411,3239,1068,onchain-carried
2018-10-31,0.13,25.85,198.84302157798402,3286,1067,onchain-orderbook
2018-11-01,0.13,25.89,199.1673408896191,3312,1067,onchain-orderbook
2018-11-02,0.13,26.32,202.49094457517944,3312,1067,onchain-carried
2018-11-03,0.13,26.01,200.08273111902182,3312,1064,onchain-orderbook
2018-11-04,0.13,26.89,206.84081497127067,3312,1064,onchain-carried
2018-11-05,0.13,27.12,208.61779622878015,3312,1064,onchain-carried
2018-11-06,0.13,28.42,218.58335485922146,3312,1062,onchain-orderbook
2018-11-07,0.13,28.41,218.5041874301258,3312,1068,onchain-orderbook
2018-11-08,0.135,28.83,213.5773378912693,2783,1067,onchain-orderbook
2018-11-09,0.135,28.47,210.89007164699072,2783,1068,onchain-orderbook
2018-11-10,0.135,28.7,212.62635469367845,2783,1068,onchain-carried
2018-11-11,0.135,28.59,211.77394317370673,2783,1068,onchain-carried
2018-11-12,0.135,28.57,211.65690924875202,2783,1067,onchain-orderbook
2018-11-13,0.135,28.05,207.8124593057009,2783,1065,onchain-orderbook
2018-11-14,0.135,24.61,182.29445940958706,2783,1064,onchain-orderbook
2018-11-15,0.135,24.64,182.50755418974742,2783,1064,onchain-carried
2018-11-16,0.135,24.64,182.50755418974742,2783,1064,onchain-carried
2018-11-17,0.135,23.72,175.72350269972097,2783,1063,onchain-orderbook
2018-11-18,0.1249,21.94,175.69881624909777,3034,1067,onchain-orderbook
2018-11-19,0.1249,22.22,177.92107418532618,3034,1066,onchain-orderbook
2018-11-20,0.1249,18.7,149.6908993272395,2987,1051,onchain-orderbook
2018-11-21,0.1249,16.55,132.53804537768914,2987,1050,onchain-orderbook
2018-11-22,0.1249,15.97,127.89823301271913,2987,1049,onchain-orderbook
2018-11-23,0.1249,15.47,123.87813078868393,2987,1049,onchain-carried
2018-11-24,0.1249,14.25,114.10512769696794,2987,1048,onchain-orderbook
2018-11-25,0.1249,14.64,117.25233358603467,2987,1045,onchain-orderbook
2018-11-26,0.135,14.7,108.86487030856183,2783,1040,onchain-orderbook
2018-11-27,0.135,14.93,110.58218297238028,2848,1033,onchain-orderbook
2018-11-28,0.135,16.52,122.33437859039142,2848,1030,onchain-orderbook
2018-11-29,0.135,15.92,117.91784870404044,2848,1026,onchain-orderbook
2018-11-30,0.135,15.92,117.91784870404044,2848,1024,onchain-orderbook
2018-12-01,0.135,15.31,113.4028831522645,2848,1024,onchain-carried
2018-12-02,0.135,15.94,118.10075903673732,2848,1024,onchain-orderbook
2018-12-03,0.14,16.23,115.94428273243844,3235,1022,onchain-orderbook
2018-12-04,0.14,15.19,108.4966961377998,3235,1021,onchain-orderbook
2018-12-05,0.18,19.77,109.85191500097886,5020,1007,onchain-orderbook
2018-12-06,0.18,18.4,102.24775379647332,5020,1003,onchain-orderbook
2018-12-07,0.2,18.22,91.10115845588969,4610,995,onchain-orderbook
2018-12-08,0.23,21.38,92.96795017189604,4610,991,onchain-orderbook
2018-12-09,0.23,20.86,90.67825609691094,4610,991,onchain-carried
2018-12-10,0.23,21.51,93.53012682199429,4610,991,onchain-orderbook
2018-12-11,0.23,20.67,89.85371730794834,4610,991,onchain-orderbook
2018-12-12,0.23,20.21,87.85041070425926,4610,991,onchain-carried
2018-12-13,0.23,20.56,89.37790161622951,4610,960,onchain-orderbook
2018-12-14,0.23,19.77,85.95872706359158,4610,958,onchain-orderbook
2018-12-15,0.23,19.27,83.78596235654511,4610,957,onchain-orderbook
2018-12-16,0.25,20.96,83.8335821320138,2929,948,onchain-orderbook
2018-12-17,0.25,21.12,84.46584639727314,3922,946,onchain-orderbook
2018-12-18,0.25,23.5,93.98771846882673,3922,944,onchain-orderbook
2018-12-19,0.25,25.01,100.05002539321067,3922,943,onchain-orderbook
2018-12-20,0.25,24.91,99.6366815771832,3922,937,onchain-orderbook
2018-12-21,0.25,28.49,113.95503789468648,3922,936,onchain-orderbook
2018-12-22,0.25,27,108.0174406565597,3922,942,onchain-orderbook
2018-12-23,0.25,28.76,115.04582181530175,3922,941,onchain-orderbook
2018-12-24,0.25,32.3,129.20650341412852,3922,937,onchain-orderbook
2018-12-25,0.25,34.74,138.95781833191495,3922,938,onchain-orderbook
2018-12-26,0.25,31.91,127.63707252348217,3922,938,onchain-carried
2018-12-27,0.25,32.35,129.40453423157302,3922,936,onchain-orderbook
2018-12-28,0.25,28.54,114.17296064473099,3922,938,onchain-orderbook
2018-12-29,0.19,25.62,134.8415522974547,3010,936,onchain-orderbook
2018-12-30,0.29,40.24,138.75426661197633,7478,959,onchain-orderbook
2018-12-31,0.28,38.6,137.84815904192456,2846,959,onchain-orderbook
2019-01-01,0.298,39.17,131.45872465603802,4691,957,onchain-orderbook
2019-01-02,0.29,40.19,138.5731816286098,2848,960,onchain-orderbook
2019-01-03,0.29,44.33,152.86045271321305,2848,957,onchain-orderbook
2019-01-04,0.2849,41.8,146.7305994341217,3152,954,onchain-orderbook
2019-01-05,0.2849,43.61,153.0565669307744,3152,966,onchain-orderbook
2019-01-06,0.2849,43.78,153.65187149457,3152,966,onchain-carried
2019-01-07,0.275,42.55,154.7231416822804,6531,972,onchain-orderbook
2019-01-08,0.2849,42.71,149.89869762072908,3152,971,onchain-orderbook
2019-01-09,0.2849,42.19,148.10017150420464,3152,971,onchain-orderbook
2019-01-10,0.2849,42.38,148.7388798515161,3152,987,onchain-orderbook
2019-01-11,0.29,36.68,126.4992778662504,2848,987,onchain-orderbook
2019-01-12,0.29,36.28,125.11419510589526,2848,989,onchain-orderbook
2019-01-13,0.29,35.89,123.75936261029351,2848,988,onchain-orderbook
2019-01-14,0.29,33.31,114.87170493308288,2848,988,onchain-carried
2019-01-15,0.29,36.99,127.53967044042399,2848,988,onchain-orderbook
2019-01-16,0.29,34.75,119.81437324652917,2848,987,onchain-orderbook
2019-01-17,0.29,35.34,121.86299056475718,9519,985,onchain-orderbook
2019-01-18,0.29,35.36,121.92726666997898,9519,983,onchain-orderbook
2019-01-19,0.28,33.37,119.1707391686563,5105,977,onchain-orderbook
2019-01-20,0.299,36.76,122.92817578942176,3922,969,onchain-orderbook
2019-01-21,0.299,35.16,117.6078729013454,3922,967,onchain-orderbook
2019-01-22,0.299,34.63,115.82686433322588,3922,965,onchain-orderbook
2019-01-23,0.299,35.23,117.81718880676009,3922,964,onchain-orderbook
2019-01-24,0.299,34.81,116.41601969858114,3922,967,onchain-orderbook
2019-01-25,0.299,34.76,116.24543567436463,3922,978,onchain-orderbook
2019-01-26,0.299,34.43,115.15832610928501,3922,973,onchain-orderbook
2019-01-27,0.299,34.49,115.33716687142687,3922,1004,onchain-orderbook
2019-01-28,0.3,33.72,112.3999248590861,1416,1004,onchain-orderbook
2019-01-29,0.3,31.61,105.35239189764611,1416,1005,onchain-orderbook
2019-01-30,0.3,31.43,104.78025077580924,1416,1002,onchain-orderbook
2019-01-31,0.3,32.54,108.48214113670728,1416,1002,onchain-orderbook
2019-02-01,0.3,31.85,106.15316837707636,1416,998,onchain-orderbook
2019-02-02,0.3,32.21,107.37390292149148,1416,998,onchain-orderbook
2019-02-03,0.3,32.63,108.77817692653159,1416,997,onchain-orderbook
2019-02-04,0.3,32.16,107.19999697185268,1416,997,onchain-carried
2019-02-05,0.3,32.29,107.61824539435413,1416,997,onchain-orderbook
2019-02-06,0.3,32.2,107.31703853339418,1416,997,onchain-carried
2019-02-07,0.3,31.39,104.62362623241391,1416,998,onchain-orderbook
2019-02-08,0.3,31.28,104.26536439234141,1416,997,onchain-orderbook
2019-02-09,0.3,35.8,119.33360463375858,1416,998,onchain-orderbook
2019-02-10,0.3,35.84,119.47883520945855,1416,997,onchain-orderbook
2019-02-11,0.3,37.47,124.88963479029995,1416,997,onchain-carried
2019-02-12,0.3,36.29,120.97026174727318,1416,997,onchain-carried
2019-02-13,0.3,36.76,122.54208894762355,1416,989,onchain-orderbook
2019-02-14,0.3,36.61,122.02076877107278,1416,987,onchain-orderbook
2019-02-15,0.3,36.18,120.59217399552682,1416,987,onchain-carried
2019-02-16,0.3,36.45,121.50432836336435,1416,985,onchain-orderbook
2019-02-17,0.3,36.88,122.93860835926709,1416,985,onchain-carried
2019-02-18,0.3,40.16,133.88146961685993,1416,985,onchain-orderbook
2019-02-19,0.3,43.6,145.32602670603126,1416,984,onchain-orderbook
2019-02-20,0.3,43.1,143.65523417640586,1416,984,onchain-orderbook
2019-02-21,0.3,44.66,148.8684346762975,1416,986,onchain-orderbook
2019-02-22,0.3,43.59,145.2958232437471,1416,979,onchain-orderbook
2019-02-23,0.3,44.41,148.04165031619752,1416,975,onchain-orderbook
2019-02-24,0.294,46.33,157.59310861622725,3260,973,onchain-orderbook
2019-02-25,0.294,40,136.05122252470423,3260,973,onchain-carried
2019-02-26,0.294,40.57,138.0067921824872,3260,974,onchain-orderbook
2019-02-27,0.294,39.98,135.99783785109707,3260,976,onchain-orderbook
2019-02-28,0.294,39.65,134.84981713392082,3260,975,onchain-orderbook
2019-03-01,0.294,39.83,135.4906837644075,3260,975,onchain-carried
2019-03-02,0.294,39.68,134.95470877409352,3260,978,onchain-orderbook
2019-03-03,0.294,38.93,132.40742658761687,3260,979,onchain-orderbook
2019-03-04,0.294,38.38,130.5403477406027,3260,979,onchain-carried
2019-03-05,0.294,36.93,125.6240824924571,3260,979,onchain-orderbook
2019-03-06,0.294,40.05,136.23564416922218,3260,977,onchain-orderbook
2019-03-07,0.294,40.37,137.32665152792868,3260,977,onchain-orderbook
2019-03-08,0.294,40.22,136.78614228385894,3260,977,onchain-carried
2019-03-09,0.294,39.26,133.5416931933968,3260,977,onchain-carried
2019-03-10,0.294,40.29,137.05429958756255,3260,977,onchain-carried
2019-03-11,0.294,39.87,135.62080210154824,3260,977,onchain-orderbook
2019-03-12,0.294,38.92,132.38753404384025,3260,978,onchain-orderbook
2019-03-13,0.294,39.25,133.51746981807344,3260,975,onchain-orderbook
2019-03-14,0.299,39.37,131.6683444532404,2043,972,onchain-orderbook
2019-03-15,0.299,39.55,132.26528207786345,2043,974,onchain-orderbook
2019-03-16,0.299,40.8,136.4478648131974,2043,976,onchain-orderbook
2019-03-17,0.299,42.19,141.08804416286097,2043,976,onchain-carried
2019-03-18,0.299,41.45,138.6212311815611,2043,976,onchain-carried
2019-03-19,0.299,41.16,137.65794893090973,2043,977,onchain-orderbook
2019-03-20,0.299,41.38,138.41044375569479,2043,973,onchain-orderbook
2019-03-21,0.299,41.57,139.03186853903506,2043,972,onchain-orderbook
2019-03-22,0.299,40.37,135.03163782822523,2043,973,onchain-orderbook
2019-03-23,0.299,40.73,136.21208805180262,2043,973,onchain-carried
2019-03-24,0.299,41.02,137.19806866408575,2043,967,onchain-orderbook
2019-03-25,0.299,40.68,136.05748300079634,2043,958,onchain-orderbook
2019-03-26,0.299,39.98,133.71121720496956,2043,962,onchain-orderbook
2019-03-27,0.299,40.08,134.04903020039822,2043,959,onchain-orderbook
2019-03-28,0.34,47.4,139.40481211576736,3099,955,onchain-orderbook
2019-03-29,0.34,46.85,137.80422084668427,3099,949,onchain-orderbook
2019-03-30,0.34,48.65,143.08276510395132,3099,948,onchain-orderbook
2019-03-31,0.34,48.37,142.27023377006446,3099,946,onchain-orderbook
2019-04-01,0.34,48.12,141.5217428983783,3099,946,onchain-orderbook
2019-04-02,0.34,48.06,141.34450113113698,3099,948,onchain-orderbook
2019-04-03,0.34,55.68,163.7687321492806,3099,948,onchain-orderbook
2019-04-04,0.34,54.35,159.8550154197621,3099,949,onchain-orderbook
2019-04-05,0.34,53.59,157.61229309042525,3099,949,onchain-orderbook
2019-04-06,0.34,56.16,165.16405157287707,3099,948,onchain-orderbook
2019-04-07,0.35,57.81,165.17873676809324,2907,951,onchain-orderbook
2019-04-08,0.35,60.93,174.09052297795662,2907,953,onchain-orderbook
2019-04-09,0.35,62.92,179.7803248613571,2907,955,onchain-orderbook
2019-04-10,0.35,61.26,175.0410714383896,2907,954,onchain-orderbook
2019-04-11,0.35,62,177.15288234334943,2907,953,onchain-orderbook
2019-04-12,0.35,57.94,165.5316110470447,2907,953,onchain-orderbook
2019-04-13,0.34,55.9,164.4133115683569,2457,964,onchain-orderbook
2019-04-14,0.34,55.75,163.97160033492332,2457,964,onchain-orderbook
2019-04-15,0.34,57.07,167.85248259650555,2457,964,onchain-orderbook
2019-04-16,0.34,54.57,160.49321863638107,2457,962,onchain-orderbook
2019-04-17,0.35,58.27,166.4845378681717,2907,961,onchain-orderbook
2019-04-18,0.35,58.2,166.28398592687927,2907,958,onchain-orderbook
2019-04-19,0.35,60.79,173.67301290931897,2907,960,onchain-orderbook
